date,close,open,high,low,volume,pct_change
2011年7月18日,"3,122.60","3,131.80","3,137.92","3,113.67",60.69K,-0.20%
2011年7月15日,"3,128.89","3,105.50","3,130.78","3,097.34",61.55K,0.42%
2011年7月14日,"3,115.74","3,112.59","3,126.15","3,092.47",60.32K,0.31%
2011年7月13日,"3,106.25","3,060.42","3,108.50","3,060.42",54.11K,1.61%
2011年7月12日,"3,056.91","3,089.14","3,090.10","3,054.80",57.11K,-1.81%
2011年7月11日,"3,113.21","3,097.87","3,121.00","3,086.26",47.92K,0.13%
2011年7月8日,"3,109.18","3,105.49","3,124.39","3,093.37",51.28K,0.24%
2011年7月7日,"3,101.68","3,123.29","3,140.10","3,101.10",71.81K,-0.39%
2011年7月6日,"3,113.71","3,116.12","3,116.12","3,084.83",61.56K,-0.28%
2011年7月5日,"3,122.50","3,122.90","3,128.53","3,105.09",67.76K,0.02%
2011年7月4日,"3,121.98","3,064.93","3,124.58","3,064.93",80.46K,2.37%
2011年7月1日,"3,049.74","3,052.12","3,071.21","3,034.07",56.77K,0.19%
2011年6月30日,"3,044.09","3,003.23","3,058.62","3,003.23",62.50K,1.46%
2011年6月29日,"3,000.17","3,039.05","3,043.82","2,999.95",53.48K,-1.37%
2011年6月28日,"3,041.73","3,040.18","3,046.80","3,014.00",55.77K,0.17%
2011年6月27日,"3,036.49","3,028.50","3,056.02","3,019.24",65.62K,0.30%
2011年6月24日,"3,027.47","2,946.61","3,047.94","2,944.05",85.46K,2.36%
2011年6月23日,"2,957.63","2,899.01","2,966.54","2,888.68",45.94K,1.69%
2011年6月22日,"2,908.58","2,913.67","2,921.03","2,894.18",37.32K,-0.02%
2011年6月21日,"2,909.07","2,883.35","2,909.57","2,877.05",42.04K,1.19%
2011年6月20日,"2,874.90","2,888.93","2,896.08","2,862.41",37.99K,-0.60%
2011年6月17日,"2,892.16","2,916.41","2,934.06","2,891.01",41.18K,-0.87%
2011年6月16日,"2,917.58","2,939.68","2,946.82","2,915.40",41.14K,-1.54%
2011年6月15日,"2,963.12","2,984.96","2,999.15","2,963.11",44.39K,-1.02%
2011年6月14日,"2,993.56","2,947.66","3,000.53","2,943.53",55.98K,1.46%
2011年6月13日,"2,950.35","2,940.39","2,957.52","2,921.75",38.35K,-0.39%
2011年6月10日,"2,961.93","2,947.93","2,964.08","2,925.87",42.20K,0.34%
2011年6月9日,"2,951.89","3,000.40","3,004.06","2,951.89",47.50K,-1.89%
2011年6月8日,"3,008.65","3,003.58","3,012.81","2,965.92",42.91K,0.15%
2011年6月7日,"3,004.26","2,977.68","3,006.57","2,974.36",36.85K,0.60%
2011年6月3日,"2,986.35","2,951.58","2,993.89","2,951.20",39.08K,1.04%
2011年6月2日,"2,955.70","2,970.63","2,984.49","2,923.02",52.62K,-1.61%
2011年6月1日,"3,004.17","2,996.09","3,006.56","2,985.71",38.42K,0.09%
2011年5月31日,"3,001.56","2,958.61","3,001.73","2,946.15",39.69K,1.59%
2011年5月30日,"2,954.51","2,956.57","2,982.58","2,942.36",34.67K,-0.30%
2011年5月27日,"2,963.31","2,980.72","2,996.61","2,962.07",42.77K,-0.51%
2011年5月26日,"2,978.38","3,011.47","3,021.20","2,977.60",37.00K,-0.40%
2011年5月25日,"2,990.34","3,020.32","3,030.99","2,988.09",39.29K,-1.19%
2011年5月24日,"3,026.22","3,013.72","3,029.75","2,999.89",41.61K,0.11%
2011年5月23日,"3,022.98","3,115.31","3,115.31","3,021.45",55.90K,-3.16%
2011年5月20日,"3,121.60","3,120.58","3,133.43","3,113.27",38.47K,0.03%
2011年5月19日,"3,120.64","3,148.35","3,154.93","3,118.62",43.11K,-0.60%
2011年5月18日,"3,139.38","3,109.29","3,145.70","3,106.55",39.64K,0.75%
2011年5月17日,"3,116.03","3,097.07","3,136.23","3,076.95",51.20K,0.50%
2011年5月16日,"3,100.46","3,120.44","3,137.60","3,098.78",45.19K,-0.88%
2011年5月13日,"3,128.09","3,105.30","3,128.44","3,080.19",46.90K,0.85%
2011年5月12日,"3,101.60","3,123.16","3,142.40","3,101.14",48.80K,-1.38%
2011年5月11日,"3,145.09","3,153.65","3,164.65","3,127.49",47.69K,-0.26%
2011年5月10日,"3,153.22","3,135.15","3,153.30","3,121.75",40.93K,0.75%
2011年5月9日,"3,129.76","3,126.26","3,149.94","3,118.14",46.03K,0.27%
2011年5月6日,"3,121.40","3,093.81","3,141.68","3,083.91",55.35K,-0.15%
2011年5月5日,"3,126.12","3,115.00","3,136.90","3,105.85",52.57K,-0.09%
2011年5月4日,"3,129.03","3,192.84","3,193.45","3,120.96",66.72K,-2.56%
2011年5月3日,"3,211.13","3,192.84","3,212.05","3,164.93",55.00K,0.58%
2011年4月29日,"3,192.72","3,161.16","3,193.60","3,147.14",53.68K,0.98%
2011年4月28日,"3,161.78","3,224.41","3,237.19","3,160.41",65.05K,-1.49%
2011年4月27日,"3,209.50","3,242.62","3,256.41","3,189.04",62.44K,-0.66%
2011年4月26日,"3,230.96","3,242.53","3,257.80","3,216.21",59.10K,-0.57%
2011年4月25日,"3,249.57","3,292.48","3,292.48","3,247.69",74.42K,-1.53%
2011年4月22日,"3,299.94","3,317.08","3,325.46","3,291.64",67.17K,-0.53%
2011年4月21日,"3,317.37","3,312.27","3,330.24","3,301.94",73.24K,0.66%
2011年4月20日,"3,295.76","3,300.42","3,311.72","3,281.83",72.34K,0.00%
2011年4月19日,"3,295.81","3,334.91","3,334.91","3,290.74",85.11K,-1.89%
2011年4月18日,"3,359.44","3,346.15","3,372.90","3,335.60",86.58K,0.01%
2011年4月15日,"3,358.94","3,345.13","3,378.11","3,323.56",78.52K,0.16%
2011年4月14日,"3,353.56","3,374.32","3,378.70","3,347.49",88.97K,-0.55%
2011年4月13日,"3,372.03","3,311.32","3,372.03","3,296.51",87.04K,1.36%
2011年4月12日,"3,326.77","3,324.75","3,350.16","3,307.48",101.94K,-0.20%
2011年4月11日,"3,333.43","3,363.37","3,380.53","3,331.17",104.42K,-0.59%
2011年4月8日,"3,353.36","3,321.54","3,353.89","3,314.09",73.93K,0.87%
2011年4月7日,"3,324.42","3,313.47","3,330.80","3,302.82",84.68K,0.40%
2011年4月6日,"3,311.07","3,269.19","3,315.30","3,268.76",105.82K,1.17%
2011年4月1日,"3,272.73","3,227.56","3,272.77","3,220.91",63.10K,1.53%
2011年3月31日,"3,223.29","3,257.16","3,264.96","3,210.17",64.50K,-1.01%
2011年3月30日,"3,256.08","3,256.72","3,274.98","3,233.11",78.34K,-0.06%
2011年3月29日,"3,257.98","3,288.56","3,309.20","3,256.34",105.28K,-0.99%
2011年3月28日,"3,290.57","3,307.41","3,328.07","3,286.86",97.68K,-0.12%
2011年3月25日,"3,294.48","3,256.18","3,304.26","3,254.68",86.90K,1.33%
2011年3月24日,"3,251.36","3,269.57","3,273.37","3,250.02",61.30K,-0.42%
2011年3月23日,"3,264.93","3,222.32","3,267.00","3,216.65",72.08K,1.30%
2011年3月22日,"3,222.96","3,217.80","3,227.80","3,175.93",57.25K,0.49%
2011年3月21日,"3,207.11","3,220.68","3,236.28","3,194.14",59.11K,-0.27%
2011年3月18日,"3,215.68","3,228.91","3,239.96","3,205.14",61.34K,0.58%
2011年3月17日,"3,197.10","3,216.29","3,240.38","3,185.08",85.69K,-1.57%
2011年3月16日,"3,248.20","3,204.92","3,250.88","3,202.93",78.86K,1.38%
2011年3月15日,"3,203.96","3,250.59","3,250.59","3,147.96",96.03K,-1.81%
2011年3月14日,"3,262.92","3,238.91","3,263.91","3,230.11",63.69K,0.48%
2011年3月11日,"3,247.38","3,263.08","3,290.70","3,240.18",67.21K,-1.00%
2011年3月10日,"3,280.26","3,330.44","3,330.44","3,279.33",78.21K,-1.76%
2011年3月9日,"3,338.86","3,344.10","3,355.49","3,322.70",78.03K,0.04%
2011年3月8日,"3,337.46","3,335.71","3,342.71","3,311.72",84.88K,0.09%
2011年3月7日,"3,334.51","3,287.41","3,337.47","3,287.41",118.19K,1.95%
2011年3月4日,"3,270.67","3,223.51","3,273.66","3,217.48",80.01K,1.52%
2011年3月3日,"3,221.72","3,248.16","3,271.64","3,221.04",101.22K,-0.67%
2011年3月2日,"3,243.30","3,237.12","3,257.42","3,202.83",80.91K,-0.36%
2011年3月1日,"3,254.89","3,241.71","3,273.51","3,235.75",88.57K,0.47%
2011年2月28日,"3,239.56","3,200.68","3,241.60","3,178.83",76.63K,1.31%
2011年2月25日,"3,197.62","3,190.87","3,213.79","3,159.85",61.62K,0.21%
2011年2月24日,"3,190.93","3,170.24","3,195.69","3,157.97",66.49K,0.51%
2011年2月23日,"3,174.74","3,152.44","3,182.18","3,145.99",71.33K,0.35%
2011年2月22日,"3,163.58","3,267.61","3,269.05","3,161.83",107.86K,-2.90%
2011年2月21日,"3,257.91","3,192.15","3,258.28","3,189.85",79.40K,1.43%
2011年2月18日,"3,211.88","3,240.05","3,242.37","3,203.12",75.38K,-1.05%
2011年2月17日,"3,245.91","3,255.63","3,265.26","3,218.91",88.97K,-0.08%
2011年2月16日,"3,248.53","3,211.14","3,248.85","3,195.47",91.33K,0.96%
2011年2月15日,"3,217.67","3,223.22","3,259.64","3,215.62",109.55K,-0.05%
2011年2月14日,"3,219.14","3,123.25","3,227.43","3,123.25",121.30K,3.15%
2011年2月11日,"3,120.96","3,100.27","3,133.50","3,092.58",75.98K,0.54%
2011年2月10日,"3,104.16","3,034.08","3,105.32","3,024.35",66.60K,2.08%
2011年2月9日,"3,040.95","3,055.40","3,087.55","3,031.75",60.39K,-1.18%
2011年2月1日,"3,077.28","3,083.49","3,087.22","3,062.83",49.86K,0.03%
2011年1月31日,"3,076.51","3,035.42","3,076.55","3,032.45",67.11K,1.31%
2011年1月28日,"3,036.74","3,020.12","3,047.27","3,011.38",63.01K,0.34%
2011年1月27日,"3,026.47","2,953.59","3,037.16","2,935.27",82.59K,1.61%
2011年1月26日,"2,978.43","2,939.77","2,982.32","2,939.36",43.38K,1.35%
2011年1月25日,"2,938.65","2,949.65","2,960.59","2,919.16",48.98K,-0.53%
2011年1月24日,"2,954.23","2,986.09","2,999.20","2,943.92",65.47K,-0.98%
2011年1月21日,"2,983.46","2,935.23","3,030.26","2,935.14",73.10K,1.32%
2011年1月20日,"2,944.71","3,037.86","3,037.86","2,944.50",61.05K,-3.29%
2011年1月19日,"3,044.85","2,978.46","3,045.61","2,967.24",56.57K,2.26%
2011年1月18日,"2,977.65","2,965.42","2,984.47","2,947.60",42.97K,0.11%
2011年1月17日,"2,974.35","3,067.43","3,078.88","2,968.61",66.81K,-3.80%
2011年1月14日,"3,091.86","3,129.67","3,129.67","3,083.51",53.35K,-1.57%
2011年1月13日,"3,141.28","3,153.99","3,157.04","3,127.16",51.94K,-0.03%
2011年1月12日,"3,142.34","3,135.18","3,153.43","3,099.41",58.50K,0.56%
2011年1月11日,"3,124.92","3,096.25","3,131.29","3,084.51",56.99K,0.54%
2011年1月10日,"3,108.19","3,162.09","3,182.78","3,102.43",65.49K,-1.85%
2011年1月7日,"3,166.62","3,156.36","3,209.90","3,141.12",84.09K,0.22%
2011年1月6日,"3,159.64","3,177.84","3,198.05","3,152.57",59.68K,-0.50%
2011年1月5日,"3,175.66","3,170.18","3,193.78","3,158.87",79.27K,-0.44%
2011年1月4日,"3,189.68","3,155.56","3,194.36","3,143.60",85.41K,1.96%
2010年12月31日,"3,128.26","3,069.05","3,129.45","3,067.11",62.57K,2.09%
2010年12月30日,"3,064.10","3,063.05","3,079.91","3,027.90",54.28K,0.07%
2010年12月29日,"3,061.83","3,049.93","3,062.56","3,025.22",45.19K,0.56%
2010年12月28日,"3,044.93","3,084.82","3,095.36","3,041.33",56.33K,-1.77%
2010年12月27日,"3,099.71","3,176.11","3,219.66","3,092.26",70.02K,-2.00%
2010年12月24日,"3,162.95","3,170.64","3,187.72","3,139.45",55.14K,-0.80%
2010年12月23日,"3,188.61","3,210.67","3,237.64","3,183.15",61.32K,-0.83%
2010年12月22日,"3,215.45","3,253.82","3,263.45","3,201.67",69.94K,-1.05%
2010年12月21日,"3,249.51","3,184.70","3,251.55","3,168.89",79.85K,2.23%
2010年12月20日,"3,178.66","3,239.02","3,249.76","3,118.00",74.76K,-1.46%
2010年12月17日,"3,225.66","3,229.30","3,232.84","3,212.58",44.92K,-0.15%
2010年12月16日,"3,230.66","3,246.01","3,258.39","3,224.12",56.80K,-0.52%
2010年12月15日,"3,247.64","3,270.78","3,282.77","3,242.52",72.27K,-0.67%
2010年12月14日,"3,269.47","3,270.20","3,279.36","3,254.18",84.10K,0.26%
2010年12月13日,"3,261.06","3,176.34","3,261.34","3,173.56",95.71K,3.13%
2010年12月10日,"3,161.98","3,107.38","3,172.16","3,101.08",57.11K,1.24%
2010年12月9日,"3,123.37","3,156.00","3,175.05","3,122.20",66.15K,-1.53%
2010年12月8日,"3,171.88","3,194.89","3,215.28","3,166.77",59.52K,-0.89%
2010年12月7日,"3,200.34","3,152.73","3,214.69","3,112.22",58.48K,1.10%
2010年12月6日,"3,165.57","3,168.88","3,185.33","3,140.55",56.36K,0.23%
2010年12月3日,"3,158.16","3,161.93","3,171.38","3,134.42",50.48K,0.10%
2010年12月2日,"3,155.06","3,185.76","3,194.23","3,154.32",61.02K,0.61%
2010年12月1日,"3,136.02","3,127.26","3,150.44","3,111.64",48.88K,-0.03%
2010年11月30日,"3,136.99","3,187.53","3,205.78","3,060.44",85.76K,-1.66%
2010年11月29日,"3,190.05","3,183.54","3,206.76","3,159.46",59.00K,-0.15%
2010年11月26日,"3,194.85","3,214.13","3,224.52","3,170.36",64.47K,-0.89%
2010年11月25日,"3,223.48","3,197.97","3,227.05","3,172.28",83.44K,1.46%
2010年11月24日,"3,177.04","3,088.99","3,177.41","3,088.99",75.33K,2.25%
2010年11月23日,"3,107.18","3,156.48","3,156.48","3,061.62",77.40K,-2.04%
2010年11月22日,"3,171.94","3,148.22","3,200.47","3,137.75",83.21K,-0.22%
2010年11月19日,"3,178.85","3,168.16","3,178.85","3,076.21",83.35K,0.98%
2010年11月18日,"3,147.96","3,134.94","3,158.63","3,097.39",65.70K,1.42%
2010年11月17日,"3,103.91","3,124.11","3,168.93","3,087.51",83.26K,-2.07%
2010年11月16日,"3,169.54","3,311.62","3,311.62","3,155.47",108.31K,-4.38%
2010年11月15日,"3,314.89","3,298.74","3,319.98","3,241.76",102.32K,0.70%
2010年11月12日,"3,291.83","3,484.61","3,497.06","3,284.35",160.73K,-6.21%
2010年11月11日,"3,509.97","3,490.74","3,557.99","3,484.89",138.98K,0.31%
2010年11月10日,"3,499.11","3,507.20","3,508.28","3,470.97",120.08K,-0.70%
2010年11月9日,"3,523.95","3,547.44","3,547.44","3,498.62",122.46K,-0.69%
2010年11月8日,"3,548.57","3,534.19","3,549.30","3,506.38",126.47K,0.79%
2010年11月5日,"3,520.80","3,538.99","3,554.47","3,498.28",137.69K,1.16%
2010年11月4日,"3,480.51","3,426.46","3,480.93","3,419.64",116.80K,1.76%
2010年11月3日,"3,420.34","3,462.74","3,474.71","3,419.08",126.36K,-1.24%
2010年11月2日,"3,463.13","3,484.23","3,522.18","3,449.72",154.91K,-0.28%
2010年11月1日,"3,472.99","3,390.41","3,472.99","3,390.41",126.27K,2.75%
2010年10月29日,"3,379.98","3,400.26","3,404.60","3,351.60",100.46K,-0.52%
2010年10月28日,"3,397.69","3,390.43","3,420.89","3,371.44",98.35K,-0.18%
2010年10月27日,"3,403.87","3,451.43","3,490.22","3,398.09",123.76K,-1.79%
2010年10月26日,"3,466.08","3,491.47","3,499.82","3,436.46",142.64K,-0.43%
2010年10月25日,"3,481.08","3,386.85","3,481.35","3,366.43",145.43K,3.03%
2010年10月22日,"3,378.66","3,365.60","3,408.49","3,346.11",116.36K,0.12%
2010年10月21日,"3,374.68","3,404.72","3,418.09","3,344.96",123.88K,-0.65%
2010年10月20日,"3,396.88","3,304.22","3,439.22","3,301.01",166.53K,0.63%
2010年10月19日,"3,375.67","3,300.52","3,375.87","3,280.00",130.44K,2.10%
2010年10月18日,"3,306.16","3,345.80","3,390.01","3,288.78",217.88K,-0.65%
2010年10月15日,"3,327.68","3,204.72","3,327.68","3,199.12",193.41K,3.21%
2010年10月14日,"3,224.14","3,245.13","3,286.02","3,215.03",179.61K,0.20%
2010年10月13日,"3,217.58","3,176.89","3,221.65","3,165.58",144.61K,1.41%
2010年10月12日,"3,172.73","3,121.64","3,173.85","3,106.22",127.36K,1.27%
2010年10月11日,"3,132.89","3,069.19","3,154.20","3,069.19",158.74K,2.91%
2010年10月8日,"3,044.23","2,965.65","3,055.84","2,963.24",100.00K,3.70%
2010年9月30日,"2,935.57","2,859.06","2,935.59","2,857.42",63.00K,2.11%
2010年9月29日,"2,874.81","2,877.27","2,908.73","2,866.85",56.78K,-0.21%
2010年9月28日,"2,880.91","2,900.54","2,900.54","2,875.66",58.66K,-0.83%
2010年9月27日,"2,905.03","2,869.93","2,905.53","2,864.21",49.07K,1.66%
2010年9月21日,"2,857.48","2,859.43","2,869.38","2,844.12",35.75K,0.27%
2010年9月20日,"2,849.83","2,865.04","2,872.22","2,829.76",50.28K,-0.40%
2010年9月17日,"2,861.37","2,864.72","2,877.08","2,847.68",51.94K,0.13%
2010年9月16日,"2,857.79","2,908.32","2,917.85","2,834.03",74.07K,-1.90%
2010年9月15日,"2,913.19","2,965.54","2,965.54","2,905.63",71.62K,-1.75%
2010年9月14日,"2,965.01","2,971.55","2,984.47","2,954.51",70.11K,0.09%
2010年9月13日,"2,962.32","2,933.59","2,977.08","2,925.42",67.28K,1.02%
2010年9月10日,"2,932.55","2,928.00","2,940.79","2,890.03",65.09K,0.21%
2010年9月9日,"2,926.46","2,986.87","2,986.87","2,922.20",81.40K,-1.83%
2010年9月8日,"2,980.97","2,970.00","2,982.72","2,953.84",72.87K,-0.07%
2010年9月7日,"2,983.11","2,979.30","2,991.43","2,959.90",73.52K,0.27%
2010年9月6日,"2,975.09","2,935.89","2,980.42","2,935.89",93.86K,1.88%
2010年9月3日,"2,920.20","2,926.94","2,929.55","2,891.88",72.64K,-0.04%
2010年9月2日,"2,921.39","2,917.74","2,931.55","2,903.03",70.70K,1.30%
2010年9月1日,"2,884.04","2,907.66","2,931.76","2,859.17",76.98K,-0.66%
2010年8月31日,"2,903.19","2,905.15","2,910.06","2,889.81",65.77K,-0.41%
2010年8月30日,"2,915.01","2,874.25","2,921.09","2,872.92",65.75K,1.97%
2010年8月27日,"2,858.57","2,847.45","2,861.07","2,833.42",40.79K,0.30%
2010年8月26日,"2,850.09","2,853.11","2,868.88","2,836.13",48.67K,0.25%
2010年8月25日,"2,843.02","2,893.99","2,904.66","2,842.25",63.61K,-2.36%
2010年8月24日,"2,911.83","2,892.13","2,933.12","2,866.80",61.09K,0.54%
2010年8月23日,"2,896.19","2,895.71","2,920.54","2,886.66",48.92K,-0.07%
2010年8月20日,"2,898.33","2,943.33","2,951.96","2,892.64",71.66K,-1.93%
2010年8月19日,"2,955.39","2,940.77","2,975.19","2,928.01",76.93K,0.61%
2010年8月18日,"2,937.36","2,945.98","2,962.75","2,924.67",70.75K,-0.17%
2010年8月17日,"2,942.29","2,927.26","2,949.73","2,917.83",76.45K,0.69%
2010年8月16日,"2,922.08","2,851.22","2,927.69","2,843.02",81.07K,2.33%
2010年8月13日,"2,855.55","2,818.41","2,856.04","2,799.22",58.51K,1.39%
2010年8月12日,"2,816.39","2,822.79","2,860.37","2,810.10",59.89K,-1.19%
2010年8月11日,"2,850.21","2,823.15","2,864.36","2,823.15",54.98K,0.62%
2010年8月10日,"2,832.64","2,920.40","2,925.30","2,832.08",78.44K,-2.93%
2010年8月9日,"2,918.24","2,894.10","2,922.62","2,888.05",74.73K,0.71%
2010年8月6日,"2,897.66","2,848.16","2,898.53","2,821.03",74.92K,1.64%
2010年8月5日,"2,850.83","2,874.66","2,877.31","2,833.67",67.16K,-0.89%
2010年8月4日,"2,876.43","2,858.35","2,876.59","2,818.25",71.32K,0.36%
2010年8月3日,"2,865.97","2,925.25","2,929.61","2,865.76",81.75K,-1.76%
2010年8月2日,"2,917.28","2,868.28","2,922.61","2,867.45",71.74K,1.69%
2010年7月30日,"2,868.85","2,871.48","2,876.14","2,844.68",62.58K,-0.32%
2010年7月29日,"2,877.98","2,866.77","2,888.60","2,852.00",95.97K,0.50%
2010年7月28日,"2,863.72","2,796.48","2,866.40","2,784.16",79.99K,2.43%
2010年7月27日,"2,795.72","2,803.76","2,812.21","2,785.37",49.80K,-0.55%
2010年7月26日,"2,811.05","2,798.76","2,811.95","2,775.78",53.58K,0.64%
2010年7月23日,"2,793.08","2,787.52","2,806.98","2,769.44",64.52K,0.42%
2010年7月22日,"2,781.29","2,738.03","2,783.14","2,734.07",61.07K,1.24%
2010年7月21日,"2,747.34","2,744.70","2,766.20","2,733.72",70.76K,0.21%
2010年7月20日,"2,741.50","2,685.46","2,746.24","2,685.46",73.13K,2.20%
2010年7月19日,"2,682.47","2,592.09","2,691.94","2,585.01",53.87K,2.54%
2010年7月16日,"2,616.13","2,597.00","2,621.33","2,573.79",35.06K,0.29%
2010年7月15日,"2,608.52","2,650.33","2,680.44","2,607.79",40.44K,-1.70%
2010年7月14日,"2,653.61","2,640.93","2,684.62","2,640.54",46.69K,0.72%
2010年7月13日,"2,634.59","2,649.66","2,649.66","2,618.34",43.23K,-1.56%
2010年7月12日,"2,676.22","2,647.42","2,689.81","2,636.65",58.46K,1.10%
2010年7月9日,"2,647.10","2,578.55","2,662.16","2,557.26",58.49K,2.76%
2010年7月8日,"2,575.92","2,591.51","2,602.23","2,564.64",34.06K,-0.18%
2010年7月7日,"2,580.48","2,561.11","2,580.61","2,548.56",35.72K,0.69%
2010年7月6日,"2,562.90","2,504.87","2,563.41","2,502.93",39.72K,2.00%
2010年7月5日,"2,512.65","2,507.35","2,529.43","2,476.49",32.18K,-0.85%
2010年7月2日,"2,534.11","2,523.03","2,542.12","2,462.20",44.91K,0.32%
2010年7月1日,"2,526.07","2,557.92","2,574.10","2,524.57",32.86K,-1.44%
2010年6月30日,"2,563.07","2,572.91","2,575.82","2,546.84",35.70K,-1.12%
2010年6月29日,"2,592.02","2,717.47","2,724.23","2,591.69",48.76K,-4.59%
2010年6月28日,"2,716.78","2,734.51","2,751.45","2,710.09",27.71K,-0.71%
2010年6月25日,"2,736.29","2,744.12","2,759.45","2,715.66",30.67K,-0.77%
2010年6月24日,"2,757.50","2,753.71","2,783.51","2,739.81",29.22K,-0.04%
2010年6月23日,"2,758.49","2,768.70","2,788.22","2,734.05",35.60K,-0.91%
2010年6月22日,"2,783.72","2,772.89","2,795.32","2,766.44",39.10K,0.11%
2010年6月21日,"2,780.66","2,698.98","2,784.47","2,686.32",55.26K,3.13%
2010年6月18日,"2,696.17","2,739.03","2,755.84","2,686.61",41.81K,-1.70%
2010年6月17日,"2,742.73","2,778.53","2,784.92","2,742.64",32.61K,-0.59%
2010年6月11日,"2,758.87","2,766.20","2,782.09","2,755.95",40.56K,0.32%
2010年6月10日,"2,750.02","2,755.94","2,776.26","2,746.11",42.91K,-1.15%
2010年6月9日,"2,782.13","2,711.64","2,787.82","2,687.33",60.21K,3.07%
2010年6月8日,"2,699.34","2,694.11","2,720.59","2,672.06",35.14K,0.13%
2010年6月7日,"2,695.72","2,692.83","2,716.40","2,673.34",39.54K,-1.77%
2010年6月4日,"2,744.39","2,721.36","2,748.48","2,713.09",32.75K,0.30%
2010年6月3日,"2,736.08","2,769.10","2,787.51","2,735.70",39.59K,-0.78%
2010年6月2日,"2,757.53","2,729.33","2,757.91","2,700.07",39.59K,0.49%
2010年6月1日,"2,744.16","2,755.28","2,782.29","2,710.59",44.85K,-1.05%
2010年5月31日,"2,773.26","2,835.33","2,857.42","2,772.79",46.22K,-2.70%
2010年5月28日,"2,850.30","2,885.86","2,893.69","2,835.07",51.54K,-0.34%
2010年5月27日,"2,859.98","2,808.05","2,866.86","2,771.59",53.45K,1.64%
2010年5月26日,"2,813.94","2,814.44","2,839.03","2,797.63",39.86K,0.00%
2010年5月25日,"2,813.94","2,851.26","2,855.33","2,798.02",55.17K,-2.07%
2010年5月24日,"2,873.47","2,787.75","2,886.37","2,787.75",74.50K,3.78%
2010年5月21日,"2,768.79","2,656.42","2,769.09","2,647.60",54.48K,1.57%
2010年5月20日,"2,726.02","2,739.22","2,793.88","2,721.07",42.18K,-1.31%
2010年5月19日,"2,762.17","2,748.95","2,803.70","2,723.30",45.58K,-0.33%
